Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1719782159867,10.27534,choice-chat-01,2.010022,go to ID : page-2,False
1719782161194,12.28537,choice-page-2,1.331551,ดูคอมเม้น,False
1719782163865,13.61692,choice-page-2,2.671495,กดลิ้งค์ปลอม,True
