1714397329454,23.67671,001,62.25216,เกาะล้าน,False
1714397345218,97.50249,question_108,3.82943,bag1,False
1714397358025,107.4878,chat-01,6.652458,go to ID : web-1,False
1714397368567,119.144,web-1,5.492661,ออกจากเว็บ,False
1714397381896,132.472,chat-01,5.535324,go to ID : group-1,False
1714397385522,138.0073,Group-1,3.633224,กดเพื่อโพสต์,False
1714397394620,141.6405,Group-1,9.096191,มีร้านไหนมีกระเป๋ารุ่นนี้ใน stock ไหมคะ ในเว็บแบรนด์ของหมดแล้วค่ะ,False
1714397412066,165.7669,oldchat,2.416183,เล่นแชทแฟน,False
1714397498277,170.3911,001,84.00214,ชวนมางานวันเกิดแม่,False
1714397531373,0,group-2,287.49,ดูเพจร้านที่1,False
1714397541795,292.5003,group-2,5.251312,แชทกับร้านที่1,False
1714397543987,297.9433,001,2.158325,bag1,False
1714397559585,0,group-2,315.7027,ดูเพจร้านที่2,False
1714397567880,320.7062,group-2,3.150299,แชทกับร้านที่2,False
1714397573436,324.015,001,5.536255,bag1,False
1714397585361,337.5978,chat-03,3.881378,เปิดแชททั้งหมด,False
1714397587459,341.4792,chat-04,2.098297,เปิดแชทchat-04,False
1714397631309,383.9167,bank-1,3.509338,เปิดธนาคาร,False
1714397640131,390.4352,bank-1,5.81073,กดโอนเงิน,False
1714397654283,399.2619,bank-1,10.58887,โอนเงิน,True
1714397656696,409.8508,001,2.584045,prawnthai5,False
1714397687587,420.2548,chat-04,23.07758,เปิดแชททั้งหมด,False
1714397689203,443.3324,chat-02,1.616364,เปิดแชทchat-02,False
1714397699782,451.0425,chat-02,4.486511,เปิดแชททั้งหมด,False
1714397701417,455.5291,chat-03,1.634369,เปิดแชทchat-03,False
1714397787720,466.6193,select-bag,76.80222,Select ForyouBag,True
1714397799249,545.5061,001,9.486755,ขอดูสินค้า,False
1714397826110,580.4313,bank-3,1.423279,เปิดธนาคาร,False
1714397837397,584.8567,bank-3,7.789246,กลับแชท,False
1714397838586,592.6459,001,1.472534,prawnthai6-2,False
1714397852190,604.7864,chat-03,2.940735,เปิดแชททั้งหมด,False
1714397853467,607.7271,chat-01,1.276245,เปิดแชทchat-01,False
1714397872442,624.4268,chat-01,3.549133,go to ID : group-44,False
1714397874502,0,group-3,629.8257,แชทกับร้านปลอม,False
1714397882377,633.0778,001,4.692688,bag9,False
1714397901724,640.3198,001,16.80096,ดูโพสต์อีกครั้ง,False
1714397920843,662.1304,group-fake2,14.11096,กลับแชท,False
1714397931954,678.2654,001,9.084412,ไม่ซื้อสินค้า,True
1714397944467,696.8523,chat-05,3.012878,เปิดแชททั้งหมด,False
1714397946321,699.8652,chat-03,1.852783,เปิดแชทchat-03,False
1714397957123,710.4104,chat-03,2.109558,เปิดแชททั้งหมด,False
1714397961558,712.52,chat-01,4.435242,เปิดแชทchat-01,False
1714397986696,719.4156,001,22.6759,ForyouBAG ร้านนี้ส่งไว มาก,False
1714398008354,751.1418,001,12.60626,ดูคอมเม้น แล้วในโพสมี คนกดโกรธ เยอะมาก,False
1714398307348,769.7691,chat-01,292.9766,เปิดแชททั้งหมด,False
1714398308710,1062.746,chat-04,1.36145,เปิดแชทchat-04,False
1714398349478,1096.515,chat-04,8.36084,เปิดแชททั้งหมด,False
1714398350860,1104.876,chat-01,1.380005,เปิดแชทchat-01,False
1714398387800,1126.179,chat-01,17.01453,go to ID : page-2,False
1714398391121,1143.193,page-2,3.323486,ดูคอมเม้น,False
1714398486429,1146.517,page-2,95.30835,กดลิ้งค์ปลอม,True
1714398531974,662.1304,group-fake2,624.7358,กลับแชท,False
1714398536543,1288.879,001,2.555298,ไม่ซื้อสินค้า,True
1714398547542,1301.013,chat-05,1.420776,เปิดแชททั้งหมด,False
1714398548599,1302.434,chat-03,1.057251,เปิดแชทchat-03,False
1714398558183,1312.147,chat-03,0.9281006,เปิดแชททั้งหมด,False
1714398559155,1313.075,chat-01,0.9709473,เปิดแชทchat-01,False
1714398564154,1316.644,001,2.400146,ForyouBAG ร้านนี้ส่งไว มาก,False
1714398576437,1328.094,001,3.232666,ดูคอมเม้น แล้วในโพสมี คนกดโกรธ เยอะมาก,False
1714398692076,662.1304,group-fake2,675.9875,กลับแชท,False
1714398695713,1340.137,001,1.616211,ไม่ซื้อสินค้า,True
1714398708343,1351.33,chat-05,3.054932,เปิดแชททั้งหมด,False
1714398709298,1354.385,chat-03,0.9542236,เปิดแชทchat-03,False
1714398719581,1364.037,chat-03,1.585815,เปิดแชททั้งหมด,False
1714398720906,1365.623,chat-01,1.324951,เปิดแชทchat-01,False
1714398729803,1369.558,001,6.285889,ForyouBAG ร้านนี้ส่งไว มาก,False
1714398739424,1365.623,chat-01,19.84253,เปิดแชททั้งหมด,False
1714398747052,1384.911,001,8.181519,ดูคอมเม้น แล้วในโพสมี คนกดโกรธ เยอะมาก,False
1714398757046,1385.466,chat-01,17.62329,เปิดแชทchat-01,False
1714398769998,1413.084,chat-01,2.955688,เปิดแชททั้งหมด,False
1714398770914,1416.04,chat-04,0.9162598,เปิดแชทchat-04,False
1714398815236,1449.638,chat-04,11.63953,เปิดแชททั้งหมด,False
1714398819719,1461.278,chat-01,4.482788,เปิดแชทchat-01,False
1714398841797,1485.808,chat-01,2.027588,go to ID : page-2,False
1714398843439,1487.835,page-2,1.644653,ดูคอมเม้น,False
1714398849434,1489.48,page-2,5.995239,กดลิ้งค์จริง,True
