Date,TimeFromStartQuestTion,ID,AnsTime,Ans
1705489140837,16.47842,001,1.638184,กาญจนบุรี
1705489156811,29.4303,question_108,4.651827,bag1
1705489167047,41.97217,chat-01,2.347477,go to ID : web-1
1705489172256,49.32397,web-1,0.182869,ออกจากเว็บ
