Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1709213802489,20.10874,001,734.9006,เขาใหญ่,False
1709213815683,766.348,question_108,1.68634,bag1,False
1709213836339,773.9301,chat-01,14.76056,go to ID : web-1,False
1709213855256,793.6908,web-1,13.88605,ออกจากเว็บ,False
1709213865659,815.3546,chat-01,2.655212,go to ID : group-1,False
1709213866681,818.0098,Group-1,1.024963,กดเพื่อโพสต์,False
1709213867475,819.0347,Group-1,0.791626,ตามหากระเป๋ารุ่นนี้ค่ะ ราคาบวกเพิ่มจากราคาจริงที่ official ขายได้ค่ะ,False
1709213884683,835.488,oldchat,1.548157,เล่นแชทแฟน,False
1709213903747,839.2032,001,16.89502,ชวนมางานวันเกิดแม่,False
1709213936488,0,group-2,888.8406,ดูเพจร้านที่1,False
1709213942463,893.8433,group-2,0.7764893,แชทกับร้านที่1,False
1709213943394,894.8415,001,0.9031372,bag1,False
1709214125815,0,group-2,1078.168,ดูเพจร้านที่2,False
1709214131681,1083.169,group-2,0.7026367,แชทกับร้านที่2,False
1709214133246,1084.047,001,1.54895,bag1,False
1709214142505,1093.456,chat-03,1.402222,เปิดแชททั้งหมด,False
1709214143481,1094.858,chat-04,0.9764404,เปิดแชทchat-04,False
1709214511263,1462.52,bank-1,1.09668,เปิดธนาคาร,False
1709214516145,1466.617,bank-1,1.880127,กดโอนเงิน,False
1709214520610,1471.498,bank-1,1.108887,โอนเงิน,True
1709214522307,1472.607,001,1.936157,prawnthai5,False
1709214533071,1482.171,chat-04,3.141602,เปิดแชททั้งหมด,False
1709214533933,1485.313,chat-02,0.8619385,เปิดแชทchat-02,False
1709214543516,1492.24,chat-02,3.519043,เปิดแชททั้งหมด,False
1709214544432,1495.759,chat-03,0.9147949,เปิดแชทchat-03,False
1709214594879,1542.094,select-bag,5.000244,Select ForyouBag,True
1709214603312,1549.136,001,6.415527,ดูคอมเม้นท์ ในเพจ ,False
1709214606164,1558.381,page-1-B,0.004638672,กลับแชท,False
