Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1709829160289,23.26171,001,2.397652,กาญจนบุรี,False
1709829396729,37.00203,question_108,225.0235,bag1,False
1709829407652,268.032,chat-01,4.918457,go to ID : web-1,False
1709829426680,277.9526,web-1,14.00974,ออกจากเว็บ,False
1709829437980,299.7717,chat-01,3.505005,go to ID : group-1,False
1709829438873,303.2767,Group-1,0.8966064,กดเพื่อโพสต์,False
1709829439598,304.1733,Group-1,0.7237549,ตามหากระเป๋ารุ่นนี้ค่ะ ราคาบวกเพิ่มจากราคาจริงที่ official ขายได้ค่ะ,False
1709829510173,372.1215,oldchat,3.3508,เล่นแชทแฟน,False
